Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
5592;CA-2014-164742;10/01/15;10/18/2014;Second Class;ML-17395;Marina Lichtenstein;Corporate;United States;Lakewood;New Jersey;8701;East;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;24598;2;0;270578
3869;CA-2015-132486;10/11/16;10/27/2015;Second Class;JF-15355;Jay Fein;Consumer;United States;San Diego;California;92105;West;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;240784;1;2;270882
1848;CA-2017-128370;09/10/17;09/10/2017;Same Day;FH-14275;Frank Hawley;Corporate;United States;Los Angeles;California;90004;West;FUR-CH-10002602;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;362352;3;2;271764
639;CA-2016-115917;05/08/17;5/25/2016;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Vallejo;California;94591;West;FUR-FU-10000576;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;10492;5;0;272792
4247;CA-2017-117702;11/04/19;12/04/2017;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Baltimore;Maryland;21215;East;FUR-FU-10000576;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;10492;5;0;272792
1873;CA-2014-116932;07/09/15;7/25/2014;Standard Class;ME-18010;Michelle Ellison;Corporate;United States;San Francisco;California;94122;West;FUR-TA-10004175;Furniture;Tables;"Hon 30"" x 60"" Table with Locking Drawer";272848;1;2;272848
621;CA-2017-117947;08/06/18;8/23/2017;Second Class;NG-18355;Nat Gilpin;Corporate;United States;New York City;New York;10011;East;FUR-FU-10000521;Furniture;Furnishings;"Seth Thomas 14"" Putty-Colored Wall Clock";8802;3;0;272862
1011;CA-2014-158540;11/12/15;11/26/2014;First Class;VG-21790;Vivek Gonzalez;Consumer;United States;San Diego;California;92037;West;FUR-FU-10001602;Furniture;Furnishings;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";15172;4;0;273096
1611;CA-2014-156349;05/02/16;5/30/2014;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Los Angeles;California;90008;West;FUR-BO-10000362;Furniture;Bookcases;Sauder Inglewood Library Bookcases;290666;2;15;273568
9059;CA-2015-149097;10/08/16;10/24/2015;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Los Angeles;California;90045;West;FUR-TA-10001086;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;364776;3;2;273582
2818;CA-2015-104626;09/01/15;09/08/2015;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Franklin;Massachusetts;2038;East;FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;12436;2;0;273592
7042;CA-2017-103443;12/05/18;12/23/2017;Standard Class;AT-10735;Annie Thurman;Consumer;United States;New York City;New York;10009;East;FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;12436;2;0;273592
6850;CA-2014-101462;04/08/15;4/25/2014;Standard Class;BP-11230;Benjamin Patterson;Consumer;United States;Los Angeles;California;90045;West;FUR-FU-10000409;Furniture;Furnishings;GE 4 Foot Flourescent Tube, 40 Watt;5992;4;0;275632
6216;CA-2015-161711;11/04/17;12/03/2015;Standard Class;MC-17425;Mark Cousins;Corporate;United States;New York City;New York;10035;East;FUR-FU-10000087;Furniture;Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";6816;3;0;279456
2185;CA-2016-128818;05/07/16;05/11/2016;Standard Class;CJ-12010;Caroline Jumper;Consumer;United States;New York City;New York;10009;East;FUR-FU-10001940;Furniture;Furnishings;Staple-based wall hangings;6368;8;0;280192
2810;CA-2015-148635;07/01/17;7/27/2015;Second Class;MH-18025;Michelle Huthwaite;Consumer;United States;Seattle;Washington;98115;West;FUR-CH-10001854;Furniture;Chairs;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;561568;2;2;280784
250;CA-2016-154739;12/10/16;12/15/2016;Second Class;LH-17155;Logan Haushalter;Consumer;United States;San Francisco;California;94109;West;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;321568;2;2;281372
961;CA-2017-152142;11/02/18;11/19/2017;Standard Class;LW-16990;Lindsay Williams;Corporate;United States;San Francisco;California;94110;West;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;321568;2;2;281372
5203;CA-2015-142454;08/03/16;8/19/2015;Standard Class;RE-19450;Richard Eichhorn;Consumer;United States;Oakland;California;94601;West;FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;10423;7;0;281421
8974;CA-2017-159226;04/01/19;4/27/2017;Second Class;RL-19615;Rob Lucas;Consumer;United States;Los Angeles;California;90008;West;FUR-BO-10004709;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;344981;7;15;284102
3338;US-2017-109253;08/09/18;8/22/2017;First Class;PR-18880;Patrick Ryan;Consumer;United States;Oakland;California;94601;West;FUR-TA-10001539;Furniture;Tables;Chromcraft Rectangular Conference Tables;568728;3;2;284364
9237;CA-2016-126732;09/02/16;09/06/2016;Standard Class;LR-16915;Lena Radford;Consumer;United States;Los Angeles;California;90036;West;FUR-TA-10001539;Furniture;Tables;Chromcraft Rectangular Conference Tables;568728;3;2;284364
971;CA-2014-115791;01/04/15;1/18/2014;Second Class;DL-13315;Delfina Latchford;Consumer;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;127104;6;2;285984
9214;CA-2014-144071;12/08/14;12/15/2014;Standard Class;DJ-13420;Denny Joy;Corporate;United States;San Francisco;California;94110;West;FUR-FU-10000758;Furniture;Furnishings;DAX Natural Wood-Tone Poster Frame;7944;3;0;285984
755;CA-2015-135272;12/07/15;12/12/2015;Standard Class;MS-17830;Melanie Seite;Consumer;United States;Los Angeles;California;90036;West;FUR-FU-10002759;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;7992;4;0;287712
8056;CA-2015-121188;08/04/17;09/04/2015;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Los Angeles;California;90049;West;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;307666;2;15;289568
2895;CA-2017-139913;10/11/18;10/29/2017;Standard Class;JC-16105;Julie Creighton;Corporate;United States;Rochester;New York;14609;East;FUR-FU-10000771;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Smoke;6908;11;0;290136
5844;CA-2015-126725;11/05/16;11/21/2015;Standard Class;BS-11665;Brian Stugart;Consumer;United States;San Diego;California;92105;West;FUR-FU-10002813;Furniture;Furnishings;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;8096;4;0;291456
7655;CA-2015-107685;11/06/17;12/02/2015;Second Class;JM-15865;John Murray;Consumer;United States;Las Vegas;Nevada;89115;West;FUR-FU-10002813;Furniture;Furnishings;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;8096;4;0;291456
445;CA-2016-115756;09/05/16;09/07/2016;Second Class;PK-19075;Pete Kriz;Consumer;United States;Detroit;Michigan;48227;Central;FUR-CH-10002372;Furniture;Chairs;Office Star - Ergonomically Designed Knee Chair;24294;3;0;291528
4881;CA-2017-143567;11/02/17;11/05/2017;Second Class;TB-21175;Thomas Boland;Corporate;United States;Henderson;Kentucky;42420;South;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;97592;4;0;292776
5142;CA-2016-111213;04/01/16;04/05/2016;Standard Class;FP-14320;Frank Preis;Consumer;United States;New York City;New York;10009;East;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1317492;6;1;292776
5145;CA-2017-161333;02/02/17;02/07/2017;Standard Class;JL-15835;John Lee;Consumer;United States;Los Angeles;California;90045;West;FUR-FU-10003039;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";8626;2;0;293284
5867;US-2014-117968;08/05/14;08/07/2014;Second Class;RS-19420;Ricardo Sperren;Corporate;United States;Meriden;Connecticut;6450;East;FUR-CH-10002335;Furniture;Chairs;Hon GuestStacker Chair;113335;5;0;294671
3639;CA-2016-145177;11/10/16;11/14/2016;Standard Class;PP-18955;Paul Prost;Home Office;United States;Springfield;Ohio;45503;East;FUR-FU-10000758;Furniture;Furnishings;DAX Natural Wood-Tone Poster Frame;148288;7;2;296576
3384;CA-2015-130659;12/04/15;12/09/2015;Second Class;MS-17365;Maribeth Schnelling;Consumer;United States;New York City;New York;10035;East;FUR-CH-10003535;Furniture;Chairs;Global Armless Task Chair, Royal Blue;384174;7;1;298802
4675;CA-2016-133550;07/07/18;08/06/2016;Standard Class;KL-16645;Ken Lonsdale;Consumer;United States;Detroit;Michigan;48205;Central;FUR-FU-10002918;Furniture;Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;27294;3;0;300234
6328;CA-2014-167927;01/08/15;1/26/2014;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Westland;Michigan;48185;Central;FUR-FU-10002918;Furniture;Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;27294;3;0;300234
3485;CA-2014-124688;08/03/16;8/29/2014;First Class;CC-12610;Corey Catlett;Corporate;United States;Springfield;Virginia;22153;South;FUR-TA-10003569;Furniture;Tables;Bretford CR8500 Series Meeting Room Furniture;120294;3;0;300735
5708;US-2015-160857;05/08/15;5/15/2015;Standard Class;NW-18400;Natalie Webber;Consumer;United States;New York City;New York;10024;East;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;7944;3;0;301872
2579;US-2014-155502;01/02/16;1/31/2014;Standard Class;SD-20485;Shirley Daniels;Home Office;United States;Alexandria;Virginia;22304;South;FUR-FU-10004587;Furniture;Furnishings;GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack;6282;3;0;307818
6762;CA-2016-162943;07/12/17;7/26/2016;Second Class;DB-12970;Darren Budd;Corporate;United States;New York City;New York;10035;East;FUR-CH-10001708;Furniture;Chairs;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;253764;2;1;310156
6779;US-2016-147711;09/03/16;09/08/2016;Second Class;HF-14995;Herbert Flentye;Consumer;United States;Baltimore;Maryland;21215;East;FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;34494;3;0;310446
3031;CA-2015-168480;09/09/16;9/27/2015;Standard Class;DM-12955;Dario Medina;Corporate;United States;Lincoln Park;Michigan;48146;Central;FUR-BO-10000468;Furniture;Bookcases;O'Sullivan 2-Shelf Heavy-Duty Bookcases;19432;4;0;310912
8871;CA-2017-101805;12/01/17;12/06/2017;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Seattle;Washington;98105;West;FUR-FU-10000023;Furniture;Furnishings;Eldon Wave Desk Accessories;7068;12;0;310992
811;CA-2014-151995;10/01/15;10/15/2014;First Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Edmonds;Washington;98026;West;FUR-TA-10002903;Furniture;Tables;"Bevis Round Bullnose 29"" High Table Top";129855;5;0;311652
9233;CA-2016-126732;09/02/16;09/06/2016;Standard Class;LR-16915;Lena Radford;Consumer;United States;Los Angeles;California;90036;West;FUR-FU-10001889;Furniture;Furnishings;Ultra Door Pull Handle;9468;9;0;312444
3606;CA-2017-112956;08/09/18;8/27/2017;Standard Class;TH-21550;Tracy Hopkins;Home Office;United States;Columbia;Maryland;21044;East;FUR-FU-10004960;Furniture;Furnishings;"Seth Thomas 12"" Clock w/ Goldtone Case";9192;4;0;312528
9321;US-2017-108343;07/08/18;7/25/2017;Standard Class;AR-10825;Anthony Rawles;Corporate;United States;New York City;New York;10009;East;FUR-FU-10000747;Furniture;Furnishings;Tenex B1-RE Series Chair Mats for Low Pile Carpets;18392;4;0;312664
2414;CA-2014-151295;11/12/14;11/16/2014;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Los Angeles;California;90045;West;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;629064;3;2;314532
413;CA-2017-117457;12/08/17;12/12/2017;Standard Class;KH-16510;Keith Herrera;Consumer;United States;San Francisco;California;94110;West;FUR-BO-10001972;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;1336829;13;15;314548
2759;CA-2016-146171;03/11/16;3/15/2016;Standard Class;JP-16135;Julie Prescott;Home Office;United States;Columbus;Georgia;31907;South;FUR-FU-10004270;Furniture;Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";7692;4;0;315372
7270;CA-2016-133368;01/02/17;1/20/2016;Standard Class;AG-10675;Anna Gayman;Consumer;United States;Concord;North Carolina;28027;South;FUR-FU-10003374;Furniture;Furnishings;Electrix Fluorescent Magnifier Lamps & Weighted Base;315776;8;2;315776
8245;CA-2014-109897;08/12/14;8/16/2014;Standard Class;BW-11200;Ben Wallace;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10002878;Furniture;Furnishings;"Seth Thomas 14"" Day/Date Wall Clock";8544;3;0;316128
9162;CA-2016-160108;12/08/16;12/12/2016;Standard Class;AG-10900;Arthur Gainer;Consumer;United States;Eau Claire;Wisconsin;54703;Central;FUR-BO-10003450;Furniture;Bookcases;Bush Westfield Collection Bookcases, Dark Cherry Finish;40586;7;0;324688
7672;CA-2015-130974;11/03/17;11/29/2015;Second Class;MA-17560;Matt Abelman;Home Office;United States;Everett;Massachusetts;2149;East;FUR-BO-10002916;Furniture;Bookcases;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";17098;1;0;324862
3585;CA-2015-121650;12/10/15;12/16/2015;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;Jackson;Michigan;49201;Central;FUR-CH-10004289;Furniture;Chairs;Global Super Steno Chair;19196;2;0;326332
4051;CA-2017-136350;06/12/18;6/26/2017;Second Class;GA-14515;George Ashbrook;Consumer;United States;New York City;New York;10011;East;FUR-CH-10001891;Furniture;Chairs;Global Deluxe Office Fabric Chairs;172764;2;1;326332
7491;CA-2015-108672;09/10/15;9/16/2015;Standard Class;FA-14230;Frank Atkinson;Corporate;United States;Los Angeles;California;90032;West;FUR-FU-10003799;Furniture;Furnishings;"Seth Thomas 13 1/2"" Wall Clock";10668;6;0;330708
9386;CA-2017-163097;08/03/19;8/31/2017;Standard Class;SF-20200;Sarah Foster;Consumer;United States;Mesa;Arizona;85204;West;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;120576;8;2;331584
86;CA-2017-140088;05/04/19;5/30/2017;Second Class;PO-18865;Patrick O'Donnell;Consumer;United States;Columbia;South Carolina;29203;South;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;30196;2;0;332156
5163;CA-2016-115378;11/06/17;11/23/2016;Second Class;AJ-10945;Ashley Jarboe;Consumer;United States;Taylor;Michigan;48180;Central;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;30196;2;0;332156
9060;CA-2016-132304;06/02/17;6/18/2016;Standard Class;AR-10825;Anthony Rawles;Corporate;United States;Seattle;Washington;98103;West;FUR-TA-10004619;Furniture;Tables;Hon Non-Folding Utility Tables;111517;7;0;334551
6445;CA-2016-101161;10/01/17;10/20/2016;Standard Class;BW-11110;Bart Watters;Corporate;United States;New York City;New York;10024;East;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;8226;3;0;337266
8373;CA-2016-113726;11/12/17;12/01/2016;Standard Class;SC-20680;Steve Carroll;Home Office;United States;Seattle;Washington;98105;West;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;8226;3;0;337266
4595;CA-2016-129868;12/02/18;12/31/2016;Standard Class;MC-18130;Mike Caudle;Corporate;United States;Los Angeles;California;90004;West;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;902712;3;2;338517
8370;CA-2016-118745;06/11/16;6/16/2016;Standard Class;SV-20365;Seth Vernon;Consumer;United States;Los Angeles;California;90049;West;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;902712;3;2;338517
6402;CA-2017-125472;05/06/19;5/31/2017;First Class;BD-11725;Bruce Degenhardt;Consumer;United States;Lafayette;Louisiana;70506;South;FUR-BO-10000330;Furniture;Bookcases;Sauder Camden County Barrister Bookcase, Planked Cherry Finish;24196;2;0;338744
1168;CA-2017-145226;12/08/17;12/10/2017;Second Class;DL-13315;Delfina Latchford;Consumer;United States;New York City;New York;10035;East;FUR-FU-10004952;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx;10948;2;0;339388
2257;CA-2016-164091;09/05/17;9/22/2016;Standard Class;LA-16780;Laura Armstrong;Corporate;United States;Bangor;Maine;4401;East;FUR-FU-10004952;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx;10948;2;0;339388
5156;US-2015-124219;08/07/15;08/08/2015;First Class;KW-16570;Kelly Williams;Consumer;United States;Kirkwood;Missouri;63122;Central;FUR-FU-10000305;Furniture;Furnishings;"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""";21294;3;0;340704
2507;CA-2014-143917;07/01/16;7/27/2014;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10004351;Furniture;Furnishings;Staple-based wall hangings;7792;8;0;342848
4667;CA-2016-116547;01/10/16;1/17/2016;Standard Class;KB-16585;Ken Black;Corporate;United States;Seattle;Washington;98115;West;FUR-FU-10000076;Furniture;Furnishings;24-Hour Round Wall Clock;7992;4;0;343656
7405;CA-2015-100146;05/02/16;5/19/2015;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Camarillo;California;93010;West;FUR-FU-10001979;Furniture;Furnishings;Dana Halogen Swing-Arm Architect Lamp;12291;3;0;344148
9327;US-2017-130687;09/07/17;09/10/2017;First Class;PF-19225;Phillip Flathmann;Consumer;United States;Edmonds;Washington;98026;West;FUR-FU-10004053;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame;8096;4;0;348128
788;CA-2015-154620;12/12/15;12/16/2015;Standard Class;LT-17110;Liz Thompson;Consumer;United States;Lancaster;California;93534;West;FUR-CH-10004675;Furniture;Chairs;Lifetime Advantage Folding Chairs, 4/Carton;348928;2;2;348928
9079;CA-2016-108105;02/04/17;2/23/2016;Standard Class;GW-14605;Giulietta Weimer;Consumer;United States;Henderson;Kentucky;42420;South;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;31808;4;0;349888
9494;CA-2016-105207;01/03/16;01/08/2016;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;Broken Arrow;Oklahoma;74012;Central;FUR-TA-10000617;Furniture;Tables;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;159285;7;0;350427
9656;CA-2014-156160;09/10/15;9/29/2014;Standard Class;AS-10090;Adam Shillingsburg;Consumer;United States;New York City;New York;10035;East;FUR-FU-10001876;Furniture;Furnishings;"Computer Room Manger, 14""";9744;3;0;350784
8534;CA-2016-156748;11/06/18;12/06/2016;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Detroit;Michigan;48227;Central;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;38997;3;0;350973
9263;CA-2015-124499;10/09/15;10/13/2015;Standard Class;FM-14380;Fred McMath;Consumer;United States;Detroit;Michigan;48227;Central;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;38997;3;0;350973
3940;US-2016-143448;12/10/16;12/10/2016;Same Day;MH-17455;Mark Hamilton;Consumer;United States;Greenwood;Indiana;46142;Central;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;14249;5;0;356225
703;CA-2016-163755;11/04/16;11/08/2016;Second Class;AS-10285;Alejandro Savely;Corporate;United States;Seattle;Washington;98103;West;FUR-FU-10003394;Furniture;Furnishings;"Tenex ""The Solids"" Textured Chair Mats";20988;3;0;356796
6615;CA-2015-107678;04/09/16;4/28/2015;Standard Class;JK-16090;Juliana Krohn;Consumer;United States;Louisville;Kentucky;40214;South;FUR-FU-10003394;Furniture;Furnishings;"Tenex ""The Solids"" Textured Chair Mats";20988;3;0;356796
3840;CA-2014-126760;07/02/16;08/02/2014;Standard Class;KM-16720;Kunst Miller;Consumer;United States;North Las Vegas;Nevada;89031;West;FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;13401;9;0;361827
7339;CA-2014-163412;12/08/15;12/23/2014;Second Class;SM-20950;Suzanne McNair;Corporate;United States;New York City;New York;10035;East;FUR-CH-10004875;Furniture;Chairs;Harbour Creations 67200 Series Stacking Chairs;192186;3;1;363018
5797;CA-2014-124856;09/05/16;10/03/2014;Second Class;LD-17005;Lisa DeCherney;Consumer;United States;New York City;New York;10011;East;FUR-FU-10000521;Furniture;Furnishings;"Seth Thomas 14"" Putty-Colored Wall Clock";11736;4;0;363816
2813;CA-2015-135685;11/04/16;11/18/2015;Second Class;MP-18175;Mike Pelletier;Home Office;United States;Milwaukee;Wisconsin;53209;Central;FUR-TA-10001520;Furniture;Tables;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;21411;3;0;363987
8161;CA-2016-134138;02/04/17;2/20/2016;Standard Class;JD-15790;John Dryer;Consumer;United States;Belleville;New Jersey;7109;East;FUR-CH-10001545;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;22796;2;0;364736
8305;CA-2017-135419;11/03/17;11/09/2017;Standard Class;BG-11740;Bruce Geld;Consumer;United States;Bakersfield;California;93309;West;FUR-TA-10001086;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;486368;4;2;364776
7766;US-2017-118941;08/12/17;08/12/2017;Same Day;BB-11545;Brenda Bowman;Corporate;United States;Columbia;Maryland;21044;East;FUR-CH-10002331;Furniture;Chairs;Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms;17799;5;0;373779
5132;CA-2017-146626;12/05/19;01/05/2018;Standard Class;BP-11185;Ben Peterman;Corporate;United States;Anaheim;California;92804;West;FUR-FU-10002501;Furniture;Furnishings;Nu-Dell Executive Frame;10112;8;0;374144
6102;CA-2017-100111;09/08/18;9/26/2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;225441;5;1;375735
314;CA-2014-120887;09/03/16;10/03/2014;Standard Class;TS-21205;Thomas Seio;Corporate;United States;Hackensack;New Jersey;7601;East;FUR-FU-10001588;Furniture;Furnishings;Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black;8754;3;0;376422
8563;CA-2016-123540;04/02/16;04/06/2016;Second Class;DJ-13420;Denny Joy;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-CH-10000847;Furniture;Chairs;Global Executive Mid-Back Manager's Chair;14549;5;0;378274
2282;CA-2017-142622;10/06/19;11/02/2017;First Class;JK-15625;Jim Karlsson;Consumer;United States;Seattle;Washington;98115;West;FUR-BO-10004467;Furniture;Bookcases;Bestar Classic Bookcase;19998;2;0;379962
2295;CA-2017-127929;12/11/18;12/27/2017;Standard Class;FM-14215;Filia McAdams;Corporate;United States;Middletown;Connecticut;6457;East;FUR-FU-10003708;Furniture;Furnishings;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";18195;3;0;382095
4919;CA-2016-160304;01/02/16;01/07/2016;Standard Class;BM-11575;Brendan Murry;Corporate;United States;Gaithersburg;Maryland;20877;East;FUR-BO-10004709;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;17394;3;0;382668
8010;CA-2015-110863;11/05/16;11/24/2015;Standard Class;AA-10645;Anna Andreadi;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;FUR-CH-10002073;Furniture;Chairs;Hon Olson Stacker Chairs;13239;5;0;383931
4697;US-2015-138121;12/05/16;12/17/2015;Same Day;JL-15835;John Lee;Consumer;United States;Detroit;Michigan;48205;Central;FUR-CH-10004875;Furniture;Chairs;Harbour Creations 67200 Series Stacking Chairs;14236;2;0;384372
5301;CA-2016-113831;05/06/18;06/03/2016;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;Springfield;Virginia;22153;South;FUR-TA-10002645;Furniture;Tables;Hon Rectangular Conference Tables;22755;10;0;386835
8040;CA-2017-121489;08/09/18;8/25/2017;Second Class;CM-11815;Candace McMahon;Corporate;United States;Seattle;Washington;98115;West;FUR-CH-10004698;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;388704;6;2;388704
8638;CA-2017-151281;04/03/19;05/02/2017;Standard Class;HM-14980;Henry MacAllister;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10000397;Furniture;Furnishings;Luxo Economy Swing Arm Lamp;13958;7;0;390824
5189;CA-2015-115567;09/01/16;9/18/2015;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Columbus;Indiana;47201;Central;FUR-CH-10000015;Furniture;Chairs;Hon Multipurpose Stacking Arm Chairs;15162;7;0;394212
1842;CA-2016-157763;07/06/17;7/23/2016;Standard Class;KH-16330;Katharine Harms;Corporate;United States;Bowling Green;Kentucky;42104;South;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;14081;1;0;394268
3427;CA-2015-153381;09/12/16;9/28/2015;Standard Class;DE-13255;Deanra Eno;Home Office;United States;Dubuque;Iowa;52001;Central;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;14081;10;0;394268
6825;CA-2015-154291;07/01/17;7/29/2015;Standard Class;YS-21880;Yana Sorensen;Corporate;United States;Montgomery;Alabama;36116;South;FUR-TA-10002041;Furniture;Tables;Bevis Round Conference Table Top, X-Base;35858;2;0;394438
2026;CA-2015-114237;03/01/16;3/15/2015;First Class;MC-17275;Marc Crier;Consumer;United States;Seattle;Washington;98103;West;FUR-BO-10004409;Furniture;Bookcases;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;14196;2;0;397488
8151;CA-2014-167997;01/02/16;1/29/2014;First Class;CA-11965;Carol Adams;Corporate;United States;Rapid City;South Dakota;57701;Central;FUR-BO-10004409;Furniture;Bookcases;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;14196;2;0;397488
9722;CA-2016-105781;02/04/17;2/20/2016;Standard Class;JF-15565;Jill Fjeld;Consumer;United States;New York City;New York;10024;East;FUR-CH-10001802;Furniture;Chairs;Hon Every-Day Chair Series Swivel Task Chairs;326646;3;1;399234
6882;CA-2015-137113;12/01/15;12/05/2015;Second Class;TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98105;West;FUR-TA-10001705;Furniture;Tables;Bush Advantage Collection Round Conference Table;19134;9;0;401814
97;CA-2017-161018;11/09/17;11/11/2017;Second Class;PN-18775;Parhena Norris;Home Office;United States;New York City;New York;10009;East;FUR-FU-10000629;Furniture;Furnishings;9-3/4 Diameter Round Wall Clock;9653;7;0;405426
